Container_ID,Weight_kg,Radiation_Level,Origin_Planet,Packaging_Type,Is_Contraband
10925,14.5,7.7108856022109915,Kepler-452b,Lead Container,1
10926,72.6,7.3403974183932075,Earth,,0
10927,166.0,5.268592994495585,Mars,Cryo-Chamber,0
10928,210.7,5.159195724752073,Earth,Standard Box,0
10929,69.7,6.108115542231815,Mars,Standard Box,0
10930,40.0,3.276593859487484,Earth,Plastic Wrap,0
10931,370.3,5.060062958328165,Unknown,Lead Container,0
10932,842.1,0.6952329107816393,Earth,Lead Container,0
10933,159.2,6.752911291005871,Kepler-452b,Standard Box,0
10934,47.7,1.8770135551162812,Mars,Standard Box,0
10935,73.6,8.006839656857998,Unknown,Plastic Wrap,0
10936,13.7,4.3397598120671,Mars,Standard Box,0
10937,501.4,4.576666036137646,Kepler-452b,Plastic Wrap,0
10938,35.1,3.7445321878309885,Earth,Lead Container,0
10939,181.8,4.4239222521558474,Jupiter-Moon,Lead Container,0
10940,74.1,7.837062690296073,Kepler-452b,Plastic Wrap,0
10941,171.6,0.024382686929841135,Earth,Standard Box,0
10942,220.8,7.5539307721763755,Earth,Lead Container,0
10943,364.1,5.676046962203416,Mars,Cryo-Chamber,0
10944,56.2,2.585956704285569,Kepler-452b,Plastic Wrap,0
10945,12.2,2.8493752139015243,Mars,Lead Container,0
10946,,8.352786054416406,Mars,Lead Container,0
10947,470.6,3.108986240114538,Earth,Lead Container,0
10948,,2.6932989788080812,Earth,Cryo-Chamber,0
10949,192.0,7.274629084729458,Kepler-452b,Cryo-Chamber,0
10950,193.5,20.677105752571826,Earth,Cryo-Chamber,1
10951,228.7,3.124148846927202,Jupiter-Moon,Standard Box,0
10952,48.6,5.433249950809238,Kepler-452b,Plastic Wrap,0
10953,501.6,2.9484946327194455,Earth,Standard Box,0
10954,118.5,7.20164279684521,Jupiter-Moon,Cryo-Chamber,0
10955,106.6,7.122741929746267,Earth,Plastic Wrap,0
10956,156.3,6.064012397643886,Jupiter-Moon,Standard Box,0
10957,19.6,5.723322122494033,Earth,Standard Box,0
10958,46.4,23.522376249734748,Jupiter-Moon,Standard Box,1
10959,277.9,4.999372654776451,Mars,Cryo-Chamber,0
10960,27.3,2.6362517491583977,Mars,Lead Container,0
10961,194.8,5.898947825664614,Mars,Plastic Wrap,0
10962,66.3,9.172094099074227,Earth,Cryo-Chamber,0
10963,108.6,2.9704810136282958,Jupiter-Moon,Plastic Wrap,0
10964,78.1,4.277074466612029,Mars,Cryo-Chamber,0
10965,97.9,5.8328920762029055,Jupiter-Moon,Standard Box,0
10966,263.9,4.892190301988522,Earth,Standard Box,0
10967,80.5,3.035392839245371,Jupiter-Moon,Lead Container,0
10968,177.1,7.243715712460942,Earth,Lead Container,0
10969,139.3,9.640081444034518,Mars,Plastic Wrap,0
10970,227.9,5.392262918047814,Earth,Lead Container,0
10971,562.4,3.1918634205279997,Jupiter-Moon,Lead Container,0
10972,273.8,1.90207894989305,Earth,Plastic Wrap,0
10973,58.4,5.515951962442362,Kepler-452b,Cryo-Chamber,0
10974,16.3,7.207754686632516,Kepler-452b,,1
10975,70.8,5.950335492990764,Earth,Cryo-Chamber,0
10976,190.8,4.995192318162292,Jupiter-Moon,Standard Box,0
10977,20.6,3.8214566964213876,Earth,Lead Container,0
10978,147.2,2.8156727345638206,Mars,Standard Box,0
10979,191.7,6.669502652649764,Jupiter-Moon,Standard Box,0
10980,91.4,6.8275432427711715,Jupiter-Moon,Cryo-Chamber,0
10981,304.7,1.9085404266185337,Jupiter-Moon,Plastic Wrap,0
10982,32.5,8.179677956361367,Earth,Lead Container,0
10983,25.6,6.148142441788003,Mars,Cryo-Chamber,0
10984,270.5,7.7991892902915865,Earth,Plastic Wrap,0
10985,146.8,2.31574450302977,Jupiter-Moon,Standard Box,0
10986,243.2,2.268351689169122,Mars,,0
10987,124.1,19.702061380465405,Jupiter-Moon,Standard Box,1
10988,66.6,6.005568853790388,Earth,Standard Box,0
10989,352.0,8.592721645853928,Mars,Lead Container,0
10990,331.3,6.4121578276302635,Mars,Plastic Wrap,0
10991,247.3,4.514637446375933,Earth,Plastic Wrap,0
10992,73.5,2.9472615846682158,Mars,Lead Container,0
10993,188.4,7.4600011454383,Kepler-452b,Lead Container,1
10994,99.6,3.0705891484985703,Kepler-452b,Cryo-Chamber,0
10995,29.2,8.256937109544644,Mars,Cryo-Chamber,0
10996,508.5,4.431230700786982,Mars,Standard Box,0
10997,39.4,8.181164145235702,Earth,Lead Container,0
10998,610.1,6.357862580118557,Kepler-452b,,0
10999,128.1,4.726009021115083,Earth,Standard Box,0
11000,50.9,3.9612072563477465,Kepler-452b,Standard Box,0
11001,166.1,4.31818424530784,Mars,Standard Box,0
11002,422.6,5.8566333847504755,Mars,Standard Box,0
11003,273.5,5.154312992435433,Kepler-452b,Plastic Wrap,0
11004,338.6,3.8123771838625897,Earth,Standard Box,0
11005,225.0,4.668737179364736,Mars,Lead Container,0
11006,245.7,5.1571540594383,Mars,Cryo-Chamber,0
11007,388.4,0.7425318111703758,Earth,Plastic Wrap,0
11008,67.4,5.916336229577397,Mars,,0
11009,144.4,3.0405575505663864,Jupiter-Moon,Lead Container,0
11010,60.0,2.69333519358851,Jupiter-Moon,Lead Container,0
11011,889.1,1.6253113057785793,Earth,Cryo-Chamber,0
11012,586.7,1.4122150042642194,Kepler-452b,Cryo-Chamber,0
11013,18.0,2.2891049937754215,Earth,Cryo-Chamber,0
11014,254.5,3.581958084739019,Earth,Lead Container,0
11015,528.7,8.906518275053136,Earth,Cryo-Chamber,0
11016,49.8,3.948240648209592,Earth,,0
11017,177.8,5.355500212536063,Earth,Cryo-Chamber,0
11018,504.2,5.800962773012658,Unknown,Plastic Wrap,0
11019,16.9,5.262130372431697,Mars,Lead Container,0
11020,249.1,4.845113078548013,Earth,Lead Container,0
11021,80.6,2.6094124728015107,Earth,Standard Box,0
11022,526.4,7.901855096558424,Jupiter-Moon,Cryo-Chamber,0
11023,718.5,8.614393287275771,Kepler-452b,,0
11024,587.4,1.6346826117546285,Earth,Plastic Wrap,0
11025,138.6,2.951942818227241,Earth,Standard Box,0
11026,406.2,4.440379315245988,Earth,Plastic Wrap,0
11027,382.3,3.070924410179617,Earth,Plastic Wrap,0
11028,86.9,6.011931106911731,Earth,,0
11029,363.1,3.543455595186774,Mars,Lead Container,0
11030,17.5,9.330112135613206,Earth,,0
11031,,7.381097188687193,Mars,Cryo-Chamber,0
11032,62.3,20.42514806126443,Earth,Plastic Wrap,1
11033,35.7,7.053972526639464,Kepler-452b,Cryo-Chamber,0
11034,26.0,7.211800848714618,Kepler-452b,Plastic Wrap,0
11035,248.3,3.8721050238835133,Mars,Cryo-Chamber,0
11036,93.1,3.3675655109160703,Mars,Cryo-Chamber,0
11037,268.0,5.156286125939295,Mars,Lead Container,0
11038,23.5,6.7232722489958885,Mars,Lead Container,0
11039,85.8,5.278120797306835,Jupiter-Moon,Lead Container,0
11040,165.1,1.8460070356180056,Mars,Lead Container,0
11041,322.8,3.3943511120983154,Kepler-452b,Standard Box,0
11042,86.8,4.852054272811244,Kepler-452b,,1
11043,206.6,4.84866879134834,Mars,Standard Box,0
11044,444.3,8.945084353579617,Mars,Lead Container,0
11045,201.4,2.228024115202004,Earth,Cryo-Chamber,0
11046,63.0,6.011178483671749,Earth,Plastic Wrap,0
11047,,7.978226216656579,Mars,Cryo-Chamber,0
11048,418.2,9.542899490845592,Earth,Cryo-Chamber,0
11049,14.3,4.191205153632078,Kepler-452b,Standard Box,0
11050,425.4,5.982858905440399,Earth,,0
11051,160.6,6.139520714397294,Mars,,0
11052,569.6,5.390963463106582,Jupiter-Moon,,0
11053,330.7,19.802309597521386,Jupiter-Moon,Lead Container,1
11054,1246.4,5.871950779000092,Mars,Standard Box,0
11055,96.4,0.0,Kepler-452b,Standard Box,0
11056,301.5,6.364138980125262,Mars,Standard Box,0
11057,112.8,20.252355807323934,Mars,Plastic Wrap,1
11058,140.7,19.555050206443468,Earth,Standard Box,1
11059,207.5,9.093724391439116,Mars,,0
11060,423.8,3.6501319624188957,Kepler-452b,Plastic Wrap,0
11061,838.1,4.193848021869939,Jupiter-Moon,Plastic Wrap,0
11062,302.4,8.983106604409468,Kepler-452b,Cryo-Chamber,0
11063,118.2,3.3358773903002867,Mars,Plastic Wrap,0
11064,119.4,3.899769434126922,Earth,,0
11065,277.6,4.7059491531383,Earth,Plastic Wrap,0
11066,64.6,6.681468964259098,Mars,Plastic Wrap,0
11067,33.4,5.415605014706626,Jupiter-Moon,Standard Box,0
11068,97.6,2.4147493056954747,Jupiter-Moon,Cryo-Chamber,0
11069,,3.935662873745621,Earth,Standard Box,0
11070,80.3,3.7852911335755772,Mars,Cryo-Chamber,0
11071,,4.845557909553909,Mars,Standard Box,0
11072,18.6,5.851687317259659,Mars,Lead Container,0
11073,,5.836411511775944,Earth,Standard Box,0
11074,890.0,1.4479764919031957,Earth,Standard Box,0
11075,121.6,7.127881975121712,Earth,Lead Container,0
11076,107.0,20.505137691993248,Earth,,1
11077,237.7,7.7690640951878125,Earth,Plastic Wrap,0
11078,59.2,5.888396654581344,Earth,Standard Box,0
11079,609.0,7.202645915471525,Jupiter-Moon,Lead Container,0
11080,318.7,5.933090622900254,Mars,Lead Container,0
11081,28.7,7.692451512405496,Unknown,Plastic Wrap,0
11082,118.1,6.044501272035557,Earth,Cryo-Chamber,0
11083,432.6,4.804169507114192,Mars,Lead Container,0
11084,,9.544869440893763,Mars,Lead Container,0
11085,136.0,6.778074244559784,Earth,Standard Box,0
11086,200.1,6.147488842008826,Kepler-452b,Plastic Wrap,0
11087,46.6,2.447391166923328,Earth,Standard Box,0
11088,955.9,17.423384765072925,Kepler-452b,Cryo-Chamber,1
11089,62.7,5.585430964283707,Kepler-452b,Plastic Wrap,0
11090,582.0,5.291042395536482,Mars,Standard Box,0
11091,219.8,3.7717548699833676,Mars,Lead Container,0
11092,197.2,5.28196539922412,Jupiter-Moon,Lead Container,0
11093,153.8,8.17725385608719,Mars,Plastic Wrap,0
11094,62.4,6.390804949100597,Jupiter-Moon,Lead Container,0
11095,48.8,2.7179829804945235,Earth,,0
11096,59.8,4.776982345714113,Earth,Plastic Wrap,0
11097,51.3,3.3900670382948785,Mars,Lead Container,0
11098,312.4,19.224600167182878,Mars,Lead Container,1
11099,96.2,4.172768668740715,Kepler-452b,Cryo-Chamber,0
11100,21.9,4.044708834791989,Earth,Cryo-Chamber,0
11101,705.4,2.4897292560532103,Kepler-452b,Plastic Wrap,0
11102,440.5,4.74469063696362,Earth,Cryo-Chamber,0
11103,,3.87878472630538,Mars,Standard Box,0
11104,1066.0,15.0,Mars,Lead Container,1
11105,48.2,9.105944049003327,Mars,Lead Container,0
11106,110.9,7.177539308433344,Earth,Lead Container,0
11107,294.0,4.247398550150008,Mars,Plastic Wrap,0
11108,248.2,5.037638099481197,Kepler-452b,Plastic Wrap,0
11109,43.4,2.6566913053648764,Mars,Cryo-Chamber,0
11110,,8.391445755621731,Mars,Lead Container,0
11111,60.8,8.794577389546223,Kepler-452b,Lead Container,1
11112,60.7,5.313387456493049,Jupiter-Moon,Lead Container,0
11113,164.0,7.047061288370689,Mars,Lead Container,0
11114,,5.350573557867848,Earth,Lead Container,0
11115,183.5,2.3265491222481387,Kepler-452b,Standard Box,0
11116,29.2,4.176353262072685,Mars,Lead Container,0
11117,429.9,5.263855933543914,Earth,Standard Box,0
11118,71.7,4.090904562513112,Earth,Lead Container,0
11119,37.7,4.562693445129928,Kepler-452b,Plastic Wrap,0
11120,449.2,4.817200884981771,Earth,Plastic Wrap,0
11121,633.1,4.838243004269078,Unknown,Standard Box,0
11122,406.3,5.104516980994966,Earth,Lead Container,0
11123,341.6,2.878789867206798,Jupiter-Moon,,0
11124,223.0,3.5659677017441274,Mars,Plastic Wrap,0
11125,170.1,2.4308314686000614,Mars,Lead Container,0
11126,28.2,6.9556310993724,Kepler-452b,Lead Container,1
11127,115.0,0.788706116319351,Mars,Plastic Wrap,0
11128,103.3,7.307180686633851,Mars,Lead Container,0
11129,,22.772698794525688,Earth,,1
11130,267.1,4.395638826034757,Earth,Lead Container,0
11131,147.0,0.0,Earth,,0
11132,26.9,4.277378876065419,Jupiter-Moon,Plastic Wrap,0
11133,59.7,4.871631677422362,Earth,Standard Box,0
11134,239.9,2.978803560142173,Earth,Cryo-Chamber,0
11135,25.8,3.9695632123835143,Mars,Plastic Wrap,0
11136,,8.060390397726703,Jupiter-Moon,,0
11137,146.7,6.329854324603482,Jupiter-Moon,Lead Container,0
11138,141.0,3.1508717712438,Earth,Plastic Wrap,0
11139,189.5,1.8048016608091357,Earth,,0
11140,358.2,4.345965364780458,Kepler-452b,Plastic Wrap,0
11141,95.5,4.5730864412991235,Earth,Standard Box,0
11142,236.7,5.9923983747266325,Kepler-452b,Cryo-Chamber,0
11143,176.8,3.929366574864682,Kepler-452b,Standard Box,0
11144,72.1,6.022999150723723,Jupiter-Moon,Lead Container,0
11145,431.8,8.87030808012046,Earth,Lead Container,0
11146,329.3,6.631002044888525,Kepler-452b,Lead Container,1
11147,,4.903822985338455,Jupiter-Moon,Plastic Wrap,0
11148,390.2,4.633699057893411,Mars,Lead Container,0
11149,413.9,4.286653731640257,Mars,Lead Container,0
11150,256.4,7.361281824904289,Earth,Plastic Wrap,0
11151,372.8,3.745373108097394,Earth,Cryo-Chamber,0
11152,249.1,5.090445417999965,Mars,Lead Container,0
11153,238.0,5.102395803762171,Mars,Lead Container,0
11154,202.8,3.9964316143769363,Mars,Plastic Wrap,0
11155,289.4,17.2550689042318,Mars,Cryo-Chamber,1
11156,44.5,5.645949007235337,Mars,Cryo-Chamber,0
11157,435.5,4.877992056289233,Jupiter-Moon,Cryo-Chamber,0
11158,420.9,6.00048093887314,Kepler-452b,Plastic Wrap,0
11159,15.9,3.9327993871216664,Earth,Standard Box,0
11160,359.5,7.441642597626096,Mars,Standard Box,0
11161,37.6,3.2464524375763104,Earth,Lead Container,0
11162,,8.424080568035786,Jupiter-Moon,Lead Container,0
11163,282.1,1.5047269803434768,Jupiter-Moon,Lead Container,0
11164,45.1,5.8695401291137825,Kepler-452b,Standard Box,0
11165,350.7,20.950861365053246,Earth,,1
11166,366.9,3.4088858641182354,Unknown,Lead Container,0
11167,,5.848787875722025,Earth,Plastic Wrap,0
11168,11.3,22.559037339520316,Jupiter-Moon,Lead Container,1
11169,77.7,0.5663623212918711,Earth,Plastic Wrap,0
11170,201.9,6.005489614981629,Kepler-452b,Plastic Wrap,0
11171,804.6,0.01345835933984496,Mars,,0
11172,209.8,3.068670392953584,Jupiter-Moon,Plastic Wrap,0
11173,70.2,8.25833272980189,Kepler-452b,Cryo-Chamber,0
11174,211.0,3.836435933215892,Earth,Standard Box,0
11175,165.3,2.652240071182055,Earth,Lead Container,0
11176,312.7,4.604124542030636,Kepler-452b,,0
11177,32.6,9.135812676327104,Mars,Cryo-Chamber,0
11178,296.3,16.33663550558795,Earth,Cryo-Chamber,1
11179,165.9,2.897380176721311,Mars,Plastic Wrap,0
11180,669.3,7.994863366359253,Mars,,0
11181,,8.715404687075464,Earth,Cryo-Chamber,0
11182,210.3,4.7931375514194325,Earth,,0
11183,547.7,2.521894594946715,Earth,Cryo-Chamber,0
11184,31.6,9.191687003618318,Mars,Lead Container,0
11185,563.7,8.188884783498393,Kepler-452b,Lead Container,1
11186,,6.3578939755244654,Unknown,Standard Box,0
11187,24.0,3.37519530212516,Jupiter-Moon,Plastic Wrap,0
11188,81.6,4.901941318323926,Earth,Lead Container,0
11189,256.3,4.679279837910339,Kepler-452b,Cryo-Chamber,0
11190,23.9,5.661702609231155,Mars,Plastic Wrap,0
11191,184.5,7.902002876262673,Earth,,0
11192,94.9,6.758834082274806,Kepler-452b,,0
11193,204.0,2.8452478460304835,Jupiter-Moon,Cryo-Chamber,0
11194,19.4,7.752992900039075,Jupiter-Moon,Plastic Wrap,1
11195,420.4,5.6262642800263105,Jupiter-Moon,Lead Container,0
11196,736.0,6.374131591717832,Earth,Plastic Wrap,0
11197,704.0,7.933081718557206,Earth,Lead Container,0
11198,287.0,2.7768395009728977,Jupiter-Moon,Standard Box,0
11199,37.9,4.9283488425870745,Earth,Cryo-Chamber,0
11200,294.0,3.93709089728157,Mars,Standard Box,0
11201,15.0,1.8642811492690883,Jupiter-Moon,Cryo-Chamber,1
11202,14.5,5.69341995520984,Jupiter-Moon,Cryo-Chamber,1
11203,88.2,10.023113103168846,Mars,Plastic Wrap,0
11204,144.1,1.3198445109884944,Jupiter-Moon,Lead Container,0
11205,304.3,4.93543877790106,Kepler-452b,Standard Box,0
11206,240.0,6.281085870149547,Jupiter-Moon,Standard Box,0
11207,128.1,5.246156403312362,Earth,Standard Box,0
11208,73.9,4.773743894968519,Earth,Plastic Wrap,0
11209,1180.3,2.4015672731083515,Mars,Plastic Wrap,0
11210,121.1,5.465573485880327,Earth,Plastic Wrap,0
11211,130.1,3.4864720459681475,Earth,Cryo-Chamber,0
11212,45.7,0.6201565900428934,Earth,Standard Box,0
11213,326.8,7.389184441027462,Mars,,0
11214,246.6,21.916771639684086,Kepler-452b,Standard Box,1
11215,59.9,20.10332195370216,Earth,Standard Box,1
11216,27.2,5.458149376411405,Jupiter-Moon,Lead Container,0
11217,238.2,7.148636025431123,Jupiter-Moon,Standard Box,0
11218,222.6,5.448679313556165,Earth,Plastic Wrap,0
11219,73.8,6.808035109522629,Kepler-452b,Plastic Wrap,0
11220,612.6,4.4050355982523,Mars,Plastic Wrap,0
11221,42.8,7.623967477147893,Mars,,0
11222,123.2,5.641571451865368,Jupiter-Moon,Lead Container,0
11223,585.1,5.388103887211748,Earth,Cryo-Chamber,0
11224,118.9,2.459877822575936,Jupiter-Moon,Standard Box,0
11225,213.5,5.573911708603418,Earth,Standard Box,0
11226,111.4,3.3360901650110977,Kepler-452b,Plastic Wrap,0
11227,74.1,3.723434546943012,Mars,Plastic Wrap,0
11228,836.8,3.369248743367758,Jupiter-Moon,Plastic Wrap,0
11229,115.3,2.86753013620155,Earth,Plastic Wrap,0
11230,459.1,24.249542806033922,Jupiter-Moon,Plastic Wrap,1
11231,62.3,7.662678123976806,Jupiter-Moon,,0
11232,57.9,8.840735004288522,Mars,Standard Box,0
11233,16.3,2.554209960888872,Jupiter-Moon,,1
11234,220.9,5.142507499821785,Mars,Plastic Wrap,0
11235,101.9,2.4129847495918084,Kepler-452b,Standard Box,0
11236,409.5,3.608610245605872,Mars,Plastic Wrap,0
11237,,3.1637460331668503,Kepler-452b,Cryo-Chamber,0
11238,699.6,7.4791680128831235,Kepler-452b,Cryo-Chamber,0
11239,51.0,4.20754064379648,Mars,Standard Box,0
11240,415.9,7.136758667388033,Earth,Lead Container,0
11241,309.8,6.208241779177036,Mars,Cryo-Chamber,0
11242,304.7,9.607277504209577,Kepler-452b,Cryo-Chamber,0
11243,382.6,2.041111553720552,Earth,,0
11244,296.3,7.518466479573598,Mars,Cryo-Chamber,0
11245,206.8,7.292881740801455,Kepler-452b,Plastic Wrap,0
11246,38.1,3.0532423239459305,Mars,Lead Container,0
11247,16.6,7.014266672946319,Jupiter-Moon,Cryo-Chamber,1
11248,517.3,5.672289926052458,Earth,Lead Container,0
11249,201.8,4.545047480093184,Earth,Plastic Wrap,0
11250,328.5,3.3521290260560006,Jupiter-Moon,Cryo-Chamber,0
11251,141.4,3.561781097101628,Earth,Standard Box,0
11252,35.0,9.099624191571852,Earth,Cryo-Chamber,0
11253,36.7,5.001365637914965,Kepler-452b,Cryo-Chamber,0
11254,241.4,6.564260003062918,Mars,Plastic Wrap,0
11255,122.5,3.4182012366648937,Unknown,Standard Box,0
11256,54.8,3.4402941075567224,Unknown,Standard Box,0
11257,145.3,7.163969618499884,Earth,Standard Box,0
11258,23.3,2.3008475768969356,Earth,Plastic Wrap,0
11259,184.4,4.169572464189457,Jupiter-Moon,,0
11260,72.7,5.068054822144464,Mars,Plastic Wrap,0
11261,329.5,5.2227452036801045,Earth,Plastic Wrap,0
11262,84.3,4.641813429967687,Jupiter-Moon,Plastic Wrap,0
11263,131.5,5.791639562191846,Earth,Standard Box,0
11264,12.3,6.385711511635623,Kepler-452b,Lead Container,1
11265,25.0,6.46927509091866,Earth,Plastic Wrap,0
11266,109.7,18.028392382664347,Earth,Lead Container,1
11267,140.8,4.4316898041424055,Earth,Cryo-Chamber,0
11268,193.3,7.389525723753875,Unknown,Cryo-Chamber,0
11269,79.0,6.789294375147745,Jupiter-Moon,Plastic Wrap,0
11270,247.5,2.254281097037872,Kepler-452b,Cryo-Chamber,0
11271,403.4,5.702959800704403,Mars,Lead Container,0
11272,312.7,1.0435495012503795,Mars,Cryo-Chamber,0
11273,18.1,5.0938698041207395,Earth,Cryo-Chamber,0
11274,141.0,8.795534033491954,Mars,Lead Container,0
11275,32.2,3.1042145654620272,Mars,Cryo-Chamber,0
11276,65.4,3.331353909016836,Jupiter-Moon,Plastic Wrap,0
11277,873.4,6.528059563145719,Earth,Lead Container,0
11278,40.7,1.9143969695807082,Kepler-452b,Lead Container,1
11279,148.2,3.734489940229922,Earth,Standard Box,0
11280,202.5,6.192882275163505,Unknown,Standard Box,0
11281,252.4,3.731428304621194,Earth,Lead Container,0
11282,174.0,4.528060025578057,Mars,Lead Container,0
11283,12.0,6.488371420630069,Mars,Standard Box,0
11284,89.0,5.843092167073123,Mars,Plastic Wrap,0
11285,155.8,5.533636792590804,Mars,,0
11286,28.4,4.321755441459922,Mars,Cryo-Chamber,0
11287,96.3,5.740122230537911,Mars,Cryo-Chamber,0
11288,16.8,4.752534639800487,Jupiter-Moon,Lead Container,1
11289,26.4,5.915611219851569,Jupiter-Moon,Plastic Wrap,0
11290,111.1,4.006135949764044,Kepler-452b,Standard Box,0
11291,38.5,4.634862051240917,Earth,Plastic Wrap,0
11292,177.7,3.0200844148959725,Jupiter-Moon,Plastic Wrap,0
11293,243.9,4.929984779987528,Mars,Cryo-Chamber,0
11294,332.5,3.3779982727423103,Mars,Standard Box,0
11295,54.7,2.7719070996760133,Mars,Plastic Wrap,0
11296,46.7,5.517322295710776,Mars,Standard Box,0
11297,32.1,5.425479551715321,Earth,Lead Container,0
11298,212.4,6.565747469897145,Earth,Cryo-Chamber,0
11299,255.2,4.137748860849802,Earth,Standard Box,0
11300,16.4,5.816105693673512,Jupiter-Moon,Lead Container,1
11301,560.4,6.101595144547327,Jupiter-Moon,Lead Container,0
11302,20.7,5.889547615663189,Unknown,Lead Container,0
11303,165.9,3.3486926343957157,Jupiter-Moon,Plastic Wrap,0
11304,256.9,5.298726964542378,Earth,Plastic Wrap,0
11305,419.5,5.728280592109323,Kepler-452b,Cryo-Chamber,0
11306,,5.0143569338158835,Kepler-452b,Cryo-Chamber,0
11307,333.6,0.8270446832578306,Mars,Lead Container,0
11308,92.9,5.32097924794696,Mars,Cryo-Chamber,0
11309,347.3,9.425062078794484,Unknown,Plastic Wrap,0
11310,26.7,4.279921462486034,Mars,Cryo-Chamber,0
11311,460.4,3.543845804289358,Kepler-452b,,0
11312,,5.746697119422796,Earth,Plastic Wrap,0
11313,350.0,5.624756420933143,Earth,Lead Container,0
11314,130.4,7.385470330832829,Mars,Lead Container,0
11315,216.3,2.4842636881822244,Mars,Cryo-Chamber,0
11316,159.5,6.462760505149985,Kepler-452b,Plastic Wrap,0
11317,273.0,6.180844122502927,Unknown,Lead Container,0
11318,27.0,4.715706926118908,Mars,Lead Container,0
11319,22.5,5.67737463584338,Earth,Plastic Wrap,0
11320,66.8,7.058914963196715,Kepler-452b,Plastic Wrap,0
11321,44.8,6.744630760056901,Jupiter-Moon,Lead Container,0
11322,420.8,2.7139613758525427,Earth,Cryo-Chamber,0
11323,59.5,6.640316373510969,Mars,Cryo-Chamber,0
11324,754.8,4.870622789934963,Jupiter-Moon,Cryo-Chamber,0
11325,92.2,5.145748196031031,Jupiter-Moon,Standard Box,0
11326,50.2,5.146393982003389,Mars,Plastic Wrap,0
11327,321.8,4.69951402240348,Mars,Lead Container,0
11328,225.0,7.38341499421413,Unknown,Standard Box,0
11329,147.9,4.832564080301576,Jupiter-Moon,Cryo-Chamber,0
11330,172.1,2.7609077432336626,Mars,Standard Box,0
11331,264.0,4.212940288060542,Earth,Lead Container,0
11332,61.9,5.357389433620951,Jupiter-Moon,Lead Container,0
11333,1131.7,7.4584295685941004,Earth,,0
11334,746.1,6.206189369897667,Earth,Cryo-Chamber,0
11335,220.2,3.298929442505912,Mars,Cryo-Chamber,0
11336,54.5,9.970379833357782,Earth,Standard Box,0
11337,238.0,5.529550621955959,Jupiter-Moon,Cryo-Chamber,0
11338,25.0,7.550781475998029,Earth,Standard Box,0
11339,16.2,4.696571132845541,Jupiter-Moon,Lead Container,1
11340,69.6,6.066718489410899,Earth,Lead Container,0
11341,,6.67893700903681,Earth,Lead Container,0
11342,415.4,7.436389423508512,Earth,Lead Container,0
11343,269.8,22.114736610756452,Kepler-452b,Lead Container,1
11344,281.5,6.744394000145956,Kepler-452b,Standard Box,0
11345,120.8,4.369826537611782,Earth,Lead Container,0
11346,94.9,3.8565079160878772,Jupiter-Moon,Standard Box,0
11347,102.7,5.665215020648395,Jupiter-Moon,Lead Container,0
11348,888.8,6.866256144682138,Unknown,Standard Box,0
11349,18.2,4.554558598446786,Mars,Standard Box,0
11350,413.5,7.130343931428773,Jupiter-Moon,Standard Box,0
11351,182.9,7.905233490972359,Earth,Cryo-Chamber,0
11352,125.5,3.1673581618531603,Mars,Standard Box,0
11353,268.4,3.32615859240744,Unknown,Standard Box,0
11354,143.4,4.719249882189327,Mars,Lead Container,0
11355,423.4,5.615225336378392,Earth,Standard Box,0
11356,,3.9508659724658983,Earth,Standard Box,0
11357,119.5,7.704405357734289,Jupiter-Moon,Plastic Wrap,0
11358,74.8,5.848133723036902,Jupiter-Moon,Cryo-Chamber,0
11359,189.5,5.078894096481479,Mars,Plastic Wrap,0
11360,496.9,2.128180952262945,Unknown,Lead Container,0
11361,57.3,2.3683683671449858,Earth,Cryo-Chamber,0
11362,205.1,5.562018500563613,Mars,Cryo-Chamber,0
11363,209.7,0.7348087476903276,Kepler-452b,Plastic Wrap,0
11364,274.2,7.025274819288144,Mars,Cryo-Chamber,0
11365,38.2,4.683692311255359,Earth,Plastic Wrap,0
11366,261.6,11.486185939189467,Mars,Standard Box,0
11367,,9.615832501232221,Kepler-452b,Plastic Wrap,0
11368,49.6,4.637101861504966,Earth,Cryo-Chamber,0
11369,64.2,4.78732599493737,Kepler-452b,Cryo-Chamber,0
11370,720.8,6.99116302800406,Jupiter-Moon,Lead Container,0
11371,49.9,8.406345219836076,Earth,Lead Container,0
11372,395.4,1.7239418851279664,Jupiter-Moon,Lead Container,0
11373,145.6,1.4272490692906268,Mars,Lead Container,0
11374,66.8,3.755930388891237,Mars,Cryo-Chamber,0
11375,419.2,6.165475166347729,Jupiter-Moon,Lead Container,0
11376,127.9,5.993747181015194,Unknown,Plastic Wrap,0
11377,154.6,7.1395429099677,Earth,Standard Box,0
11378,99.0,2.6006049432693836,Mars,Cryo-Chamber,0
11379,189.8,0.3677122740622467,Mars,Lead Container,0
11380,45.7,6.716028390604291,Mars,Cryo-Chamber,0
11381,,3.343607454069531,Mars,Lead Container,0
11382,707.4,0.9630242712227242,Earth,Cryo-Chamber,0
11383,69.7,5.2901274919187635,Jupiter-Moon,Lead Container,0
11384,223.9,21.586351376437356,Mars,Standard Box,1
11385,88.7,4.755885735757445,Earth,Lead Container,0
11386,307.0,4.084303227635021,Kepler-452b,Plastic Wrap,0
11387,38.1,4.6812755357081866,Kepler-452b,Cryo-Chamber,0
11388,710.1,4.258834475198435,Mars,Cryo-Chamber,0
11389,131.0,2.3039057761196657,Earth,Plastic Wrap,0
