CustomerID,Age,Total_Spent,Last_Login_Days_Ago,Support_Tickets,Region,Subscription_Type,Churn
CUST_2508,60,1840.0,1,0.0,North,Basic,Yes
CUST_2509,51,143.6,53,0.0,North,Premium,No
CUST_2510,42,9066.57,7,0.0,South,Basic,No
CUST_2511,67,497.76,9,4.0,East,Basic,No
CUST_2512,46,1094.55,46,0.0,East,Premium,No
CUST_2513,74,1135.54,90,0.0,East,Basic,No
CUST_2514,56,8077.6,21,0.0,East,Basic,No
CUST_2515,48,1004.13,77,1.0,South,Premium,No
CUST_2516,73,5369.59,1,0.0,East,Basic,No
CUST_2517,64,1647.03,35,0.0,North,Premium,No
CUST_2518,60,419.1,8,0.0,South,Basic,No
CUST_2519,67,1254.77,41,1.0,East,Premium,No
CUST_2520,40,974.08,18,0.0,West,Basic,Yes
CUST_2521,61,370.9,1,0.0,East,Basic,No
CUST_2522,55,1568.26,1,0.0,East,Basic,Yes
CUST_2523,37,1121.14,1,0.0,South,Basic,No
CUST_2524,40,1912.99,1,0.0,North,None,No
CUST_2525,62,1330.56,49,0.0,North,Basic,No
CUST_2526,69,571.86,19,0.0,West,Premium,No
CUST_2527,33,2364.53,39,0.0,West,None,No
CUST_2528,67,587.34,102,0.0,West,Premium,No
CUST_2529,59,49.42,18,0.0,North,Basic,No
CUST_2530,72,1247.2,55,0.0,East,Basic,No
CUST_2531,25,630.13,31,3.0,East,None,No
CUST_2532,67,1607.01,140,1.0,East,Premium,No
CUST_2533,38,8093.95,1,2.0,East,Premium,No
CUST_2534,18,,1,2.0,East,Basic,No
CUST_2535,72,929.71,56,4.0,South,None,No
CUST_2536,25,479.86,1,1.0,North,Premium,No
CUST_2537,46,1967.82,52,1.0,North,Basic,No
CUST_2538,49,757.31,27,0.0,North,Premium,No
CUST_2539,55,1622.59,64,0.0,South,Basic,No
CUST_2540,22,566.31,1,1.0,North,Basic,No
CUST_2541,64,1409.08,36,4.0,South,None,No
CUST_2542,39,486.88,48,0.0,East,Basic,No
CUST_2543,64,3584.07,35,1.0,West,Premium,No
CUST_2544,51,607.91,35,0.0,West,Basic,No
CUST_2545,18,2124.1,78,0.0,South,Basic,No
CUST_2546,72,309.59,1,0.0,North,Basic,Yes
CUST_2547,72,2395.08,34,0.0,North,None,No
CUST_2548,43,417.22,1,0.0,West,Basic,No
CUST_2549,60,1423.93,60,1.0,East,Basic,No
CUST_2550,27,3050.93,1,2.0,North,Premium,No
CUST_2551,47,897.86,1,2.0,West,Basic,No
CUST_2552,67,391.83,61,0.0,South,Basic,No
CUST_2553,35,1802.29,19,2.0,West,Basic,No
CUST_2554,34,472.96,44,0.0,South,Basic,No
CUST_2555,43,731.98,87,0.0,South,Basic,No
CUST_2556,25,1430.05,44,1.0,East,Basic,No
CUST_2557,64,4275.58,36,0.0,West,Basic,No
CUST_2558,57,1126.14,28,0.0,West,Premium,No
CUST_2559,66,1121.99,1,0.0,East,Basic,Yes
CUST_2560,29,2292.76,21,1.0,North,None,Yes
CUST_2561,44,1153.29,108,0.0,South,Premium,No
CUST_2562,25,2070.47,14,1.0,West,Basic,No
CUST_2563,42,3224.5,23,1.0,East,None,No
CUST_2564,63,790.18,80,1.0,East,Basic,No
CUST_2565,21,41.47,1,2.0,South,Basic,Yes
CUST_2566,50,483.99,54,0.0,East,Basic,No
CUST_2567,18,3672.7,1,0.0,South,Premium,No
CUST_2568,36,1060.22,45,0.0,East,Basic,No
CUST_2569,48,781.23,29,0.0,West,Basic,No
CUST_2570,33,3522.0,54,1.0,East,Basic,No
CUST_2571,31,990.96,1,0.0,East,Premium,No
CUST_2572,70,135.3,8,0.0,South,Basic,No
CUST_2573,65,243.4,56,1.0,North,Basic,No
CUST_2574,22,1666.78,9,1.0,West,Basic,No
CUST_2575,58,1025.68,60,1.0,South,None,No
CUST_2576,43,4696.89,38,2.0,West,Basic,No
CUST_2577,45,526.75,12,1.0,East,Basic,No
CUST_2578,19,804.72,17,1.0,East,None,No
CUST_2579,67,452.82,30,0.0,West,Basic,No
CUST_2580,23,651.58,21,4.0,East,Premium,No
CUST_2581,26,165.36,59,1.0,West,None,No
CUST_2582,50,745.69,15,0.0,North,None,No
CUST_2583,58,1041.2,7,0.0,East,Basic,Yes
CUST_2584,42,956.87,66,1.0,East,Basic,No
CUST_2585,65,9410.24,13,3.0,South,Basic,No
CUST_2586,30,6860.15,8,0.0,East,None,No
CUST_2587,26,517.55,1,0.0,East,None,Yes
CUST_2588,70,142.03,1,2.0,West,Basic,No
CUST_2589,30,993.07,1,3.0,South,Premium,No
CUST_2590,48,1598.0,8,0.0,East,None,No
CUST_2591,58,463.83,1,0.0,South,Basic,Yes
CUST_2592,28,487.37,69,1.0,East,Basic,No
CUST_2593,21,5337.73,1,0.0,East,Basic,Yes
CUST_2594,51,847.63,1,2.0,East,Basic,No
CUST_2595,55,2126.54,36,0.0,South,None,Yes
CUST_2596,63,432.55,1,0.0,North,None,Yes
CUST_2597,21,1035.93,92,0.0,North,Basic,No
CUST_2598,55,783.41,62,0.0,North,Basic,No
CUST_2599,36,558.15,1,0.0,East,Basic,No
CUST_2600,23,3481.79,70,0.0,West,Premium,No
CUST_2601,51,273.45,78,1.0,North,Premium,No
CUST_2602,35,1480.38,1,0.0,North,Premium,No
CUST_2603,30,768.84,1,3.0,East,Premium,No
CUST_2604,58,1660.42,5,0.0,East,Basic,No
CUST_2605,40,779.32,1,1.0,North,Basic,No
CUST_2606,36,2610.23,1,0.0,South,None,No
CUST_2607,62,428.5,13,0.0,North,Basic,No
CUST_2608,28,3489.64,50,1.0,South,Premium,No
CUST_2609,18,1065.5,33,1.0,North,Basic,No
CUST_2610,41,290.47,24,1.0,South,Premium,No
CUST_2611,71,2165.09,10,1.0,East,Premium,Yes
CUST_2612,24,898.88,1,1.0,East,Premium,No
CUST_2613,42,,53,0.0,North,None,No
CUST_2614,38,1529.15,52,2.0,East,Basic,No
CUST_2615,32,3000.68,5,1.0,East,Premium,No
CUST_2616,18,3952.63,1,4.0,West,Basic,No
CUST_2617,29,751.18,92,2.0,South,Premium,No
CUST_2618,24,1268.15,39,0.0,East,Basic,Yes
CUST_2619,32,1153.48,45,0.0,East,None,Yes
CUST_2620,38,4864.91,47,1.0,North,Basic,No
CUST_2621,36,487.61,1,1.0,West,Basic,No
CUST_2622,46,689.07,89,1.0,East,Basic,No
CUST_2623,42,475.93,13,1.0,East,None,No
CUST_2624,50,257.46,62,0.0,North,Basic,No
CUST_2625,66,1404.99,88,0.0,South,Basic,No
CUST_2626,49,5438.72,33,0.0,East,Basic,No
CUST_2627,66,899.21,1,1.0,South,Basic,No
CUST_2628,52,454.0,1,1.0,East,Basic,No
CUST_2629,61,1321.95,28,0.0,South,Premium,No
CUST_2630,55,1976.57,40,1.0,East,Basic,No
CUST_2631,43,937.89,6,0.0,East,Premium,Yes
CUST_2632,28,4462.82,35,0.0,North,Basic,No
CUST_2633,52,486.7,47,1.0,East,Basic,No
CUST_2634,25,823.06,69,0.0,South,Premium,No
CUST_2635,63,1474.37,20,1.0,South,Basic,No
CUST_2636,31,1624.51,28,2.0,North,Basic,No
CUST_2637,27,1149.67,22,2.0,North,Basic,Yes
CUST_2638,19,305.39,31,0.0,North,Basic,No
CUST_2639,63,11361.79,9,0.0,West,Premium,No
CUST_2640,26,866.13,9,1.0,South,Premium,No
CUST_2641,20,1224.48,11,1.0,North,Premium,No
CUST_2642,38,2031.97,36,1.0,North,Basic,No
CUST_2643,43,580.27,1,0.0,North,Basic,No
CUST_2644,25,1160.87,11,0.0,East,Basic,No
CUST_2645,65,557.14,102,1.0,North,Premium,No
CUST_2646,19,1661.62,65,1.0,East,Basic,No
CUST_2647,23,832.12,1,0.0,South,Basic,No
CUST_2648,45,1434.71,64,0.0,West,Premium,No
CUST_2649,70,385.08,55,1.0,South,Basic,No
CUST_2650,46,478.7,25,0.0,East,None,No
CUST_2651,43,280.02,1,0.0,East,Basic,No
CUST_2652,42,538.87,1,0.0,South,Premium,No
CUST_2653,29,83.64,38,0.0,East,Basic,No
CUST_2654,22,806.66,1,1.0,East,None,No
CUST_2655,51,642.75,73,0.0,South,Basic,No
CUST_2656,65,1275.27,85,0.0,East,Basic,No
CUST_2657,54,1146.66,28,0.0,West,Basic,No
CUST_2658,32,3854.82,75,0.0,East,None,No
CUST_2659,61,14681.01,13,1.0,West,None,No
CUST_2660,53,3420.49,1,0.0,North,Basic,No
CUST_2661,32,697.07,74,1.0,East,Premium,No
CUST_2662,60,669.55,93,0.0,West,Premium,No
CUST_2663,65,2614.07,108,0.0,South,Basic,No
CUST_2664,40,203.7,43,0.0,West,Basic,No
CUST_2665,23,800.15,64,0.0,North,None,Yes
CUST_2666,63,864.24,42,1.0,West,Basic,No
CUST_2667,67,1966.74,86,0.0,South,Basic,No
CUST_2668,61,2026.1,47,2.0,North,Basic,No
CUST_2669,60,520.84,62,0.0,West,Basic,No
CUST_2670,62,724.61,1,0.0,South,Premium,No
CUST_2671,38,1711.46,20,0.0,North,Basic,No
CUST_2672,40,493.28,62,1.0,North,Basic,No
CUST_2673,60,3663.3,58,0.0,East,Basic,No
CUST_2674,72,2016.61,65,0.0,West,Basic,No
CUST_2675,33,1301.81,34,0.0,North,Basic,No
CUST_2676,64,1621.23,3,0.0,East,None,Yes
CUST_2677,70,687.53,27,3.0,North,Basic,No
CUST_2678,32,586.23,31,0.0,East,Premium,No
CUST_2679,42,717.14,39,1.0,North,Basic,No
CUST_2680,53,1807.98,1,1.0,North,Basic,No
CUST_2681,28,1340.79,19,0.0,North,Basic,No
CUST_2682,68,718.59,26,0.0,East,Premium,No
CUST_2683,32,2320.6,1,1.0,West,None,Yes
CUST_2684,21,921.55,63,0.0,East,Basic,No
CUST_2685,38,548.23,36,0.0,North,Basic,Yes
CUST_2686,30,,40,1.0,East,Premium,No
CUST_2687,39,398.21,9,1.0,East,Basic,No
CUST_2688,36,202.91,53,1.0,North,Premium,No
CUST_2689,51,1091.05,1,1.0,North,Basic,No
CUST_2690,31,568.26,3,0.0,North,Premium,No
CUST_2691,21,850.52,55,0.0,East,Premium,No
CUST_2692,65,417.08,44,0.0,East,Basic,No
CUST_2693,70,3673.62,1,1.0,East,Premium,No
CUST_2694,69,565.95,93,4.0,North,Basic,No
CUST_2695,63,711.94,1,0.0,South,Basic,No
CUST_2696,44,1600.2,24,0.0,West,Basic,No
CUST_2697,46,276.83,99,0.0,North,Basic,No
CUST_2698,64,257.1,1,2.0,West,Basic,Yes
CUST_2699,45,1605.12,1,1.0,East,None,No
CUST_2700,52,702.79,47,0.0,North,Premium,No
CUST_2701,25,445.19,1,4.0,East,Basic,No
CUST_2702,33,2004.95,1,2.0,West,None,Yes
CUST_2703,59,486.91,77,0.0,South,Basic,No
CUST_2704,53,833.38,13,3.0,West,Premium,No
CUST_2705,47,447.59,117,0.0,South,Basic,No
CUST_2706,35,1485.4,1,0.0,East,Premium,No
CUST_2707,19,4155.04,17,0.0,West,Premium,No
CUST_2708,66,170.54,51,2.0,West,Premium,No
CUST_2709,30,1227.41,48,1.0,East,Basic,No
CUST_2710,21,2582.69,19,0.0,East,Basic,No
CUST_2711,43,719.48,4,4.0,North,Basic,No
CUST_2712,42,353.88,39,0.0,South,Basic,No
CUST_2713,47,1670.64,85,1.0,South,Basic,No
CUST_2714,28,2985.89,60,1.0,North,Premium,No
CUST_2715,24,2671.84,4,0.0,South,None,Yes
CUST_2716,48,1581.15,1,0.0,South,Basic,No
CUST_2717,61,1209.44,2,2.0,West,Basic,No
CUST_2718,27,446.3,1,0.0,East,None,No
CUST_2719,56,2605.15,35,1.0,South,None,No
CUST_2720,30,2465.02,62,0.0,West,Basic,No
CUST_2721,48,351.41,27,1.0,North,Basic,No
CUST_2722,24,1578.89,98,0.0,East,Premium,No
CUST_2723,73,2106.59,101,0.0,East,Premium,No
CUST_2724,66,2649.47,42,0.0,North,Basic,No
CUST_2725,59,1017.4,58,2.0,East,Premium,No
CUST_2726,59,465.18,1,0.0,North,Premium,No
CUST_2727,73,663.74,15,0.0,North,Basic,No
CUST_2728,53,400.51,80,3.0,North,Premium,No
CUST_2729,37,1042.04,6,1.0,West,Basic,No
CUST_2730,21,856.72,89,0.0,East,Premium,No
CUST_2731,71,9367.83,74,4.0,East,Premium,No
CUST_2732,24,2682.96,60,1.0,East,Basic,No
CUST_2733,71,2891.55,1,0.0,South,Premium,No
CUST_2734,18,1756.98,17,0.0,East,Premium,No
CUST_2735,61,759.52,55,1.0,South,None,No
CUST_2736,73,832.65,1,1.0,North,Basic,Yes
CUST_2737,62,912.45,22,0.0,East,Basic,No
CUST_2738,59,1323.76,60,0.0,North,None,No
CUST_2739,64,1618.36,7,0.0,North,Premium,No
CUST_2740,30,1097.41,1,1.0,West,None,No
CUST_2741,72,820.08,1,0.0,East,Basic,No
CUST_2742,39,605.4,14,0.0,East,Basic,No
CUST_2743,71,272.42,60,1.0,South,Basic,No
CUST_2744,38,3957.55,1,1.0,South,None,No
CUST_2745,39,9952.01,30,0.0,East,None,No
CUST_2746,45,3638.54,21,0.0,East,Premium,No
CUST_2747,26,311.36,3,0.0,East,Basic,Yes
CUST_2748,43,2409.12,63,0.0,West,Basic,No
CUST_2749,26,3052.68,95,4.0,West,Premium,No
CUST_2750,32,732.57,70,1.0,South,Premium,No
CUST_2751,27,1788.13,2,0.0,West,Premium,No
CUST_2752,41,694.85,109,0.0,East,Basic,No
CUST_2753,74,5059.02,70,0.0,East,Basic,Yes
CUST_2754,59,1580.3,11,1.0,North,Basic,No
CUST_2755,25,438.27,1,0.0,East,Premium,No
CUST_2756,41,2142.67,74,2.0,West,Basic,Yes
CUST_2757,33,3161.43,36,1.0,East,None,No
CUST_2758,66,1336.93,1,0.0,East,Premium,No
CUST_2759,43,1771.25,24,2.0,North,Basic,No
CUST_2760,44,1022.75,13,1.0,South,Basic,No
CUST_2761,54,352.74,1,1.0,North,None,No
CUST_2762,21,942.25,70,4.0,South,Basic,No
CUST_2763,67,1850.18,61,0.0,East,Basic,No
CUST_2764,41,964.85,63,0.0,South,None,Yes
CUST_2765,36,2442.47,62,2.0,East,Premium,No
CUST_2766,53,740.87,1,1.0,South,Premium,No
CUST_2767,56,791.09,5,3.0,South,Basic,No
CUST_2768,27,2517.75,88,0.0,North,None,No
CUST_2769,42,1369.02,34,1.0,West,Basic,No
CUST_2770,35,726.53,1,0.0,North,Basic,No
CUST_2771,36,3083.45,38,0.0,North,Basic,No
CUST_2772,53,550.74,56,0.0,West,Basic,No
CUST_2773,27,530.09,50,0.0,West,None,Yes
CUST_2774,50,64.75,1,0.0,East,Premium,No
CUST_2775,72,630.2,105,1.0,North,Premium,No
CUST_2776,67,4059.1,1,0.0,North,None,No
CUST_2777,22,138.06,34,0.0,West,Basic,No
CUST_2778,64,423.3,99,0.0,West,Basic,No
CUST_2779,66,1701.16,53,0.0,East,Premium,Yes
CUST_2780,52,116.18,63,3.0,North,Premium,Yes
CUST_2781,61,658.06,1,0.0,North,Basic,No
CUST_2782,51,3431.88,43,0.0,North,Basic,No
CUST_2783,50,8459.33,28,2.0,East,Basic,No
CUST_2784,72,1465.93,1,1.0,North,Basic,No
CUST_2785,38,434.21,64,1.0,West,Basic,No
CUST_2786,34,419.84,1,1.0,North,Basic,No
CUST_2787,39,1267.63,1,3.0,East,Basic,No
CUST_2788,65,1452.39,47,0.0,North,Basic,No
CUST_2789,54,7029.91,24,4.0,East,Basic,No
CUST_2790,32,2895.19,36,2.0,North,None,No
CUST_2791,52,,21,1.0,East,None,No
CUST_2792,45,784.3,86,1.0,East,Premium,No
CUST_2793,24,22352.91,1,1.0,North,None,Yes
CUST_2794,49,2052.05,11,0.0,West,None,Yes
CUST_2795,28,561.86,49,0.0,East,Basic,No
CUST_2796,27,876.01,1,4.0,West,Basic,No
CUST_2797,26,456.02,1,0.0,West,None,No
CUST_2798,31,99.03,35,0.0,West,Premium,No
CUST_2799,30,1499.15,64,1.0,North,Basic,No
CUST_2800,74,6518.86,69,0.0,North,Premium,No
CUST_2801,42,214.74,33,0.0,West,Basic,No
CUST_2802,19,1158.94,3,1.0,East,Basic,No
CUST_2803,52,540.82,41,1.0,North,Basic,No
CUST_2804,24,1847.34,52,0.0,East,Basic,No
CUST_2805,38,923.04,40,4.0,South,Basic,No
CUST_2806,35,281.45,79,0.0,East,None,No
CUST_2807,20,411.12,1,0.0,West,Basic,No
CUST_2808,59,478.04,2,0.0,East,Basic,No
CUST_2809,71,4206.21,73,1.0,South,Basic,No
CUST_2810,56,3996.84,1,0.0,South,Premium,No
CUST_2811,58,803.24,8,0.0,South,None,No
CUST_2812,66,3743.6,1,2.0,East,Basic,Yes
CUST_2813,28,922.25,1,0.0,,Basic,No
CUST_2814,56,791.03,22,1.0,East,Basic,No
CUST_2815,41,1161.09,59,1.0,East,Premium,No
CUST_2816,63,1458.01,36,4.0,East,Basic,No
CUST_2817,36,629.27,61,1.0,West,Basic,No
CUST_2818,21,1120.88,77,0.0,East,Basic,No
CUST_2819,43,2409.86,14,0.0,North,Basic,No
CUST_2820,55,1248.3,135,2.0,East,None,Yes
CUST_2821,59,1144.57,16,2.0,East,Basic,No
CUST_2822,49,1797.55,21,0.0,South,Basic,No
CUST_2823,56,2136.03,1,1.0,East,None,No
CUST_2824,62,1030.07,51,0.0,North,None,No
CUST_2825,63,682.54,18,4.0,South,Basic,No
CUST_2826,53,1325.05,26,3.0,West,None,Yes
CUST_2827,57,222.75,21,4.0,West,Premium,Yes
CUST_2828,54,888.63,20,2.0,East,Basic,No
CUST_2829,50,92.61,36,3.0,East,Basic,No
CUST_2830,53,205.25,11,0.0,West,Basic,No
CUST_2831,20,176.59,13,2.0,West,Basic,No
CUST_2832,26,3125.51,72,1.0,East,Basic,No
CUST_2833,25,1112.07,18,4.0,East,Premium,No
CUST_2834,50,310.43,45,1.0,South,None,No
CUST_2835,23,1791.96,1,0.0,North,Basic,No
CUST_2836,58,2947.33,12,1.0,South,Basic,No
CUST_2837,56,1823.45,1,1.0,East,Basic,No
CUST_2838,21,908.04,104,0.0,West,Premium,No
CUST_2839,30,1383.66,85,0.0,West,Premium,No
CUST_2840,66,2701.32,53,1.0,North,Basic,No
CUST_2841,19,685.92,116,0.0,East,Premium,No
CUST_2842,22,1129.88,60,0.0,North,Basic,No
CUST_2843,61,847.94,23,0.0,North,Premium,No
CUST_2844,44,218.46,44,3.0,West,Basic,No
CUST_2845,49,2742.34,84,1.0,East,Basic,No
CUST_2846,38,8580.71,1,0.0,East,Basic,No
CUST_2847,25,457.7,1,1.0,North,None,No
CUST_2848,55,2871.76,46,1.0,South,Premium,No
CUST_2849,25,472.49,6,0.0,East,None,No
CUST_2850,67,1252.36,1,0.0,North,Basic,No
CUST_2851,20,4954.31,1,1.0,South,Basic,No
CUST_2852,71,651.68,17,0.0,North,Basic,No
CUST_2853,61,1080.65,31,1.0,East,Premium,No
CUST_2854,20,181.0,33,0.0,West,None,No
CUST_2855,39,564.42,110,0.0,West,None,No
CUST_2856,23,163.0,21,4.0,West,Premium,No
CUST_2857,19,1684.42,41,,West,Premium,No
CUST_2858,40,2519.05,1,1.0,West,None,No
CUST_2859,61,878.63,28,0.0,East,Basic,No
CUST_2860,19,1459.56,43,0.0,East,None,Yes
CUST_2861,55,791.77,1,0.0,South,None,No
CUST_2862,34,2299.73,1,0.0,West,Basic,No
CUST_2863,52,1248.21,49,0.0,North,Premium,No
CUST_2864,51,150.56,8,0.0,North,Basic,No
CUST_2865,40,2807.31,25,1.0,,Basic,No
CUST_2866,47,742.82,51,1.0,North,Premium,No
CUST_2867,69,307.85,111,0.0,West,Basic,No
CUST_2868,25,707.03,21,2.0,East,Basic,No
CUST_2869,39,163.68,100,0.0,South,None,Yes
CUST_2870,61,314.23,1,0.0,East,Basic,No
CUST_2871,53,1265.15,35,1.0,West,Basic,No
CUST_2872,22,1375.69,16,0.0,North,Premium,No
CUST_2873,30,1489.86,8,0.0,East,Basic,No
CUST_2874,46,1100.16,56,0.0,West,Basic,No
CUST_2875,48,548.47,21,2.0,North,Basic,No
CUST_2876,64,1038.51,1,1.0,North,Basic,No
CUST_2877,74,708.25,1,0.0,North,Basic,No
CUST_2878,72,215.77,58,0.0,North,None,No
CUST_2879,33,506.53,1,2.0,North,Basic,No
CUST_2880,59,2669.22,59,1.0,East,Basic,No
CUST_2881,47,5368.45,34,0.0,South,None,Yes
CUST_2882,74,2103.33,23,0.0,West,None,No
CUST_2883,72,5134.29,26,0.0,South,Basic,No
CUST_2884,33,1194.39,50,0.0,East,Premium,No
CUST_2885,29,6262.76,1,2.0,East,Premium,No
CUST_2886,34,8556.86,31,0.0,West,Premium,No
CUST_2887,33,193.74,1,0.0,East,Premium,No
CUST_2888,29,1368.53,36,3.0,South,Basic,Yes
CUST_2889,25,1195.63,55,1.0,West,Basic,No
CUST_2890,37,717.59,36,1.0,South,Basic,No
CUST_2891,20,1793.48,54,0.0,North,Premium,No
CUST_2892,33,1142.67,1,1.0,South,Premium,No
CUST_2893,47,525.61,27,1.0,East,Basic,No
CUST_2894,62,1067.84,20,0.0,North,Basic,No
CUST_2895,40,3657.72,17,4.0,East,None,Yes
CUST_2896,45,1316.24,1,2.0,East,Basic,Yes
CUST_2897,68,2052.79,12,1.0,West,Basic,No
CUST_2898,57,831.26,1,0.0,South,Premium,No
CUST_2899,71,1723.42,1,0.0,South,Basic,No
CUST_2900,22,327.27,1,0.0,South,Basic,No
CUST_2901,37,665.33,55,0.0,South,Basic,No
CUST_2902,57,989.63,39,1.0,East,Premium,No
CUST_2903,73,306.02,1,0.0,East,Basic,No
CUST_2904,61,478.08,13,2.0,East,None,Yes
CUST_2905,18,1499.84,57,0.0,West,Basic,No
CUST_2906,74,1248.67,12,0.0,West,Premium,No
CUST_2907,47,2456.19,1,1.0,South,Basic,No
CUST_2908,38,601.54,120,0.0,West,Basic,No
CUST_2909,37,1161.66,23,2.0,North,Premium,No
CUST_2910,23,560.11,1,4.0,East,Basic,No
CUST_2911,39,2221.92,36,0.0,East,Premium,No
CUST_2912,35,3607.41,26,0.0,West,Basic,No
CUST_2913,25,1778.14,1,0.0,East,Basic,Yes
CUST_2914,56,3169.07,33,1.0,East,Premium,No
CUST_2915,49,1132.86,69,,West,Premium,No
CUST_2916,50,2454.29,20,1.0,East,Basic,No
CUST_2917,70,1182.54,1,0.0,East,None,No
CUST_2918,33,393.5,43,1.0,North,Basic,No
CUST_2919,29,1403.5,54,1.0,North,Basic,No
CUST_2920,55,405.33,6,0.0,West,Basic,No
CUST_2921,69,11374.5,6,0.0,East,Basic,No
CUST_2922,51,785.18,120,0.0,East,Basic,No
CUST_2923,31,2090.25,3,0.0,South,Premium,No
CUST_2924,53,1083.1,1,0.0,North,Basic,No
CUST_2925,50,319.38,31,0.0,South,Basic,No
CUST_2926,40,164.26,52,3.0,East,None,No
CUST_2927,67,2319.28,51,3.0,North,Basic,No
CUST_2928,62,5163.35,1,2.0,North,Basic,No
CUST_2929,19,525.94,3,0.0,East,Basic,No
CUST_2930,58,209.2,76,1.0,East,Basic,No
CUST_2931,38,792.22,43,0.0,North,Basic,No
CUST_2932,19,429.61,1,0.0,East,Basic,No
CUST_2933,44,572.31,79,0.0,West,Premium,No
CUST_2934,74,2019.03,68,0.0,East,Premium,No
CUST_2935,26,1042.67,18,0.0,West,Premium,No
CUST_2936,18,478.42,65,0.0,West,Premium,No
CUST_2937,28,1975.35,109,4.0,North,Basic,No
CUST_2938,20,2136.39,1,0.0,North,Basic,No
CUST_2939,69,782.85,52,3.0,East,Premium,No
CUST_2940,40,1258.8,109,0.0,East,Basic,No
CUST_2941,43,,56,0.0,South,Basic,No
CUST_2942,21,1679.25,1,0.0,South,Premium,No
CUST_2943,35,1142.09,39,1.0,East,Basic,No
CUST_2944,72,4594.37,84,0.0,North,Premium,No
CUST_2945,23,1963.89,1,0.0,West,Basic,No
CUST_2946,52,698.77,28,0.0,North,None,No
CUST_2947,39,702.98,20,0.0,West,Premium,No
CUST_2948,60,627.61,4,1.0,North,Basic,No
CUST_2949,32,2063.42,39,0.0,North,Premium,No
CUST_2950,39,588.31,25,0.0,North,Premium,Yes
CUST_2951,54,717.02,55,2.0,West,Premium,No
CUST_2952,69,3159.04,75,0.0,North,Basic,No
CUST_2953,59,1328.27,1,1.0,East,Basic,No
CUST_2954,29,3635.61,32,1.0,West,Basic,No
CUST_2955,64,2435.87,27,4.0,East,Basic,No
CUST_2956,66,338.1,38,0.0,South,None,Yes
CUST_2957,59,990.16,29,1.0,West,Basic,No
CUST_2958,55,2951.15,1,0.0,West,Basic,No
CUST_2959,35,323.06,88,1.0,South,Basic,No
CUST_2960,62,1668.55,105,0.0,East,None,No
CUST_2961,52,1054.44,51,0.0,West,Premium,No
CUST_2962,47,189.66,53,2.0,West,Premium,No
CUST_2963,41,1236.03,35,0.0,South,None,No
CUST_2964,59,474.63,68,2.0,West,None,Yes
CUST_2965,47,341.16,1,2.0,South,Premium,No
CUST_2966,31,1106.7,29,0.0,South,Basic,No
CUST_2967,23,159.04,7,0.0,North,Basic,No
CUST_2968,20,558.75,35,0.0,North,Premium,No
CUST_2969,33,14061.2,73,4.0,East,Basic,No
CUST_2970,24,2101.11,30,0.0,East,Premium,No
CUST_2971,69,454.22,15,1.0,North,Basic,No
CUST_2972,31,4465.63,1,1.0,South,Premium,No
CUST_2973,26,406.65,25,3.0,South,Basic,No
CUST_2974,32,630.37,56,1.0,West,Basic,No
CUST_2975,38,347.63,1,1.0,West,Premium,No
CUST_2976,52,1416.69,1,0.0,South,Basic,No
CUST_2977,19,4309.73,120,0.0,West,Premium,No
CUST_2978,44,403.83,43,0.0,South,Premium,No
CUST_2979,19,139.71,21,2.0,East,None,No
CUST_2980,52,3264.84,85,1.0,West,None,No
CUST_2981,35,5186.43,35,1.0,South,Basic,Yes
CUST_2982,31,149.15,83,1.0,East,Premium,No
CUST_2983,37,1737.24,79,0.0,South,Basic,No
CUST_2984,35,1375.41,1,0.0,South,Basic,No
CUST_2985,27,498.96,48,0.0,East,Premium,Yes
CUST_2986,42,271.96,99,0.0,West,Premium,No
CUST_2987,19,2956.47,1,1.0,East,Basic,No
CUST_2988,42,1311.69,1,0.0,West,Basic,No
CUST_2989,71,1414.35,1,1.0,West,None,No
CUST_2990,50,588.88,65,1.0,South,Basic,No
CUST_2991,53,491.81,41,0.0,South,None,No
CUST_2992,48,94.16,1,0.0,East,Premium,No
CUST_2993,31,873.03,43,0.0,East,Basic,No
CUST_2994,18,4623.13,19,0.0,North,Basic,No
CUST_2995,63,450.22,25,1.0,West,Basic,No
CUST_2996,33,239.27,1,0.0,East,None,No
CUST_2997,71,1695.38,43,2.0,South,None,Yes
CUST_2998,63,2038.73,72,1.0,East,Premium,No
CUST_2999,69,610.39,4,0.0,North,Basic,No
CUST_3000,20,773.74,1,1.0,East,Premium,No
CUST_3001,52,1427.82,17,1.0,West,Basic,No
CUST_3002,58,938.66,60,1.0,West,Premium,No
CUST_3003,23,2981.34,13,0.0,South,Basic,No
CUST_3004,42,12547.07,1,0.0,East,None,Yes
CUST_3005,30,198.51,60,0.0,East,Premium,No
CUST_3006,70,3750.92,86,0.0,South,Basic,No
CUST_3007,51,1218.36,30,1.0,North,None,Yes
CUST_3008,25,4394.9,1,1.0,East,Basic,Yes
CUST_3009,38,2262.79,17,3.0,East,Basic,No
CUST_3010,51,1165.79,36,0.0,North,Basic,No
CUST_3011,21,2344.96,1,0.0,North,Premium,No
CUST_3012,42,739.4,53,1.0,North,None,No
CUST_3013,32,505.58,1,0.0,South,None,No
CUST_3014,21,2467.26,31,0.0,East,Premium,No
CUST_3015,62,471.38,20,0.0,South,Basic,No
CUST_3016,29,2084.68,54,0.0,South,Basic,No
